ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=100, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=10
ID=102, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=1
ID=104, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=23, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=4
ID=106, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=11
ID=110, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=9
ID=112, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=3
ID=118, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=15
ID=124, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=10
ID=126, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=3
ID=132, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=18
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=5, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=10, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=11, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=14
ID=12, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=5
ID=15, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=1
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=17
ID=21, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=9
ID=23, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=2
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=34, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=37, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=3
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=46, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=15
ID=53, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=18
ID=63, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=5
ID=71, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=73, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=75, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=77, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=17
ID=80, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=83, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=85, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=13
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=94, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=99, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=9
ID=101, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=103, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=10
ID=112, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=114, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=2
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=131, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=12
ID=133, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=135, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=137, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=5
ID=139, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=4
ID=141, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=18
ID=143, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=4
ID=145, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=13
ID=147, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=6
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=5, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=9, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=13, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=19, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=21, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=16
ID=23, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=27, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=2
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=33, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=39, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=9
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=5, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=7, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=5
ID=9, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=16
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=17, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=4
ID=23, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=10
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=28, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=33, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=13
ID=39, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=41, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=43, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=45, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=16
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=52, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=12
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=57, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=59, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=61, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=8
ID=63, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=9
ID=73, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=75, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=17
ID=77, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=19
ID=89, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=91, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=93, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=13
ID=99, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=10
ID=101, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=103, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=5
ID=105, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=107, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=12
ID=109, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=111, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=10
ID=113, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=118, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=15
ID=123, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=11
ID=125, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=10
ID=127, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=6, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=11
ID=135, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=10
ID=139, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=5
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=6, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=13, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=19
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=2
ID=23, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=25, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=27, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=31, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=16
ID=39, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=9
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=49, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=3
ID=51, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=13
ID=53, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=2
ID=56, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=58, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=60, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=6
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=19
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=11
ID=74, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=76, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=16
ID=80, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=1
ID=82, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=10
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=7
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=2
ID=88, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=2
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=14
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=11
ID=94, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=1
ID=103, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=6
ID=105, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=1
ID=107, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=18
ID=109, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=18
ID=113, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=4
ID=115, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=17
ID=117, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=36, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=18
