ID=3, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=39, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=53, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=55, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=57, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=20
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=19
ID=64, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=17
ID=66, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=18
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=7
ID=69, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=13
ID=76, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=7
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=17
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=97, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=99, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=101, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=105, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=107, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=109, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=14
ID=111, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=10
ID=114, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=16
ID=119, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=18, ClienteID=18
ID=121, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=19, ClienteID=11
ID=123, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=127, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=9
ID=129, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=15
ID=131, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=18
ID=133, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=3
ID=135, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=18
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=7
ID=4, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=7, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=9
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=20
ID=17, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=19
ID=19, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=4
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=6
ID=28, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=5
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=7
ID=33, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=15
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=19
ID=38, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=5
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=8
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=16
ID=45, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=14
ID=49, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=16
ID=51, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=16
ID=52, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=18, ClienteID=20
ID=56, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=19, ClienteID=19
ID=58, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=60, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=16
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=13
ID=65, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=3
ID=67, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=20
ID=69, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=12
ID=79, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=20
ID=81, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=17
ID=87, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=2
ID=89, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=11
ID=96, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=10
ID=98, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=12
ID=100, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=13
ID=102, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=10
ID=105, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=12
ID=107, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=10
ID=109, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=13
ID=111, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=6
ID=1, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=4, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=20
ID=7, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=8
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=16
ID=10, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=1
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=5
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=22, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=19
ID=25, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=26, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=31, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=40, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=16
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=45, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=4, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=10, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=7
ID=13, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=15, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=16
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=17
ID=21, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=2
ID=31, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=17
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=20
ID=34, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=9
ID=37, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=2
ID=40, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=7
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=13
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=17
ID=46, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=19
ID=49, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=2
ID=51, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=14
ID=53, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=13
ID=55, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=18, ClienteID=9
ID=58, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=19, ClienteID=17
ID=60, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=14
ID=65, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=6
ID=67, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=4
ID=69, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=13
ID=71, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=3
ID=79, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=17
ID=81, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=11
ID=83, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=3
ID=85, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=17
ID=87, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=7
ID=95, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=13
ID=97, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=9
ID=115, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=117, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=11
ID=119, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=8
ID=122, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=1
ID=124, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=1
ID=126, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=18, ClienteID=10
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=7, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=20
ID=9, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=11, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=15, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=16, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=4
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=13
ID=22, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=17
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=7
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=2
ID=33, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=35, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=17
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=7
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=16
ID=47, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=15, ClienteID=7
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=16, ClienteID=15
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=17, ClienteID=7
ID=52, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=18, ClienteID=9
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=19, ClienteID=3
ID=57, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=59, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=20
ID=61, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=2
ID=64, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=8
ID=66, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=11
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=14
ID=70, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=5
ID=73, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=11
ID=75, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=11
